,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
DEU_Q,0.0035,0.0,0.0185,0.0018,0.0004,0.0057,0.0003,0.0017,0.0027,0.0016,0.002,0.0008,0.0012,0.0017,0.0021,0.0019,0.0008,0.0005,0.0016,0.0012,0.0017,0.0031,0.0072,0.0089,0.0425,0.0423,0.0053,0.0,0.0017,0.0027,0.0031,0.0107,0.0043,0.0199,0.0766,0.1644,0.0081,0.0506,0.0121,0.0787,0.0048,0.0094,0.0063,0.004,0.0,0.0807,0.0022,0.4224,0.0933,0.0058,0.1826,0.1126,0.0292,0.087,0.0397,0.8422,0.2028,0.208,0.2916,0.7995,0.1986,1.8505,0.7586,1.1439,0.6239,0.1617,0.0648,0.2225,0.034,0.8675,0.3499,0.1075,0.0178,0.0177,0.0158,0.0056,0.0026,0.0057,0.0538,1.0521,0.1188,0.021,0.8328,0.0048,0.0195,0.2618,0.0249,0.0072,0.0037,0.0,87.5292,0.0032,0.7693,1.6786,0.4724,11.1257,0.8877,1.2153,2.9823,1.8884,38.2656,17.963,10.0014,2.8484,10.9819,9.4463,9.4051,11.3611,21.736,53.9853,2.77,14.8544,11.0028,7.5984,4.0585,62.5472,4.8442,0.9852,4.7772,4.0031,1.854,37.7644,11.3958,6.8486,47.4859,17.9017,1.5186,208.0633,18.7683,168.8726,204.6434,13811.8285,253.8999,363.9919,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0005,0.0033,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0002,0.0001,0.0005,0.0002,0.0004,0.0001,0.0,0.0001,0.0,0.0,0.0066,0.0,0.0182,0.0009,0.001,0.0313,0.0029,0.0091,0.024,0.0099,0.0259,0.0087,0.0184,0.0113,0.0245,0.0309,0.0077,0.0034,0.021,0.0105,0.0177,0.0211,0.1577,0.0268,0.0583,0.3427,0.0261,0.0005,0.0013,0.0153,0.0028,0.0747,0.0394,0.07,0.1211,0.2558,0.0135,1.8006,0.1904,0.5925,0.0354,0.2591,0.0145,0.0519,0.0,90.5571000000008
DEU_R,0.0742,0.0033,0.0317,0.0133,0.0133,0.1073,0.0136,0.0136,0.0441,0.015,0.0991,0.0621,0.0574,0.0209,0.0258,0.0302,0.0452,0.0282,0.0375,0.1238,0.032,0.054,0.0073,0.0052,0.3461,0.1185,0.0261,0.0024,0.0115,0.0134,0.0046,0.1226,0.1856,0.0705,0.0415,0.11,0.0642,0.0736,0.0898,0.4428,0.0681,0.2593,0.391,0.0477,0.0,0.6468,0.0245,0.1706,0.1475,0.016,0.413,0.5726,0.0914,0.2313,0.0495,1.4212,0.5195,0.4939,0.3545,0.2556,0.276,3.2229,1.1751,1.1045,1.0176,0.2508,0.61,0.2969,0.0839,1.7109,0.5319,0.2514,0.0178,0.0264,0.0662,0.0415,0.1452,0.0785,0.2255,0.433,0.4656,0.108,1.5521,0.0899,0.4184,0.1987,0.7734,0.0537,0.1127,0.0,18.1439,0.1178,0.9947,2.9698,0.1606,416.4393,15.7005,7.86,55.8843,7.2405,42.6816,22.4345,12.6701,5.7233,12.9223,9.735,10.761,13.7857,29.4029,94.325,7.7296,17.6039,51.4812,23.1159,77.1954,53.3502,8.6508,2.2924,7.2347,17.9861,21.5307,587.8155,5367.9748,119.0527,12.5258,574.161,93.2867,629.1825,104.9882,3832.1644,695.8489,190.9912,7562.7463,1141.3923,0.0,0.0467,0.0004,0.0152,0.0115,0.0062,0.0766,0.0555,0.0032,0.0407,0.0305,0.1185,0.0827,0.0662,0.018,0.0202,0.025,0.4652,0.1028,0.0379,0.3408,0.006,0.069,0.0276,0.0037,0.1214,0.0512,0.0309,0.0002,0.0019,0.0081,0.0006,0.0256,0.0106,0.0233,0.0018,0.0067,0.0198,0.0242,0.0215,0.0257,0.0129,0.139,0.0092,0.0062,0.0,0.4254,0.001,0.1057,0.0257,0.0453,0.5188,0.1354,0.0646,0.3182,0.0719,1.3802,0.9754,0.5395,0.0859,0.1239,0.2,0.2425,0.1662,0.4201,0.9127,0.2646,0.2835,0.0693,0.0483,0.9933,0.7263,0.1318,0.0112,0.0381,0.0536,0.0329,0.4562,1.5407,2.0845,0.1756,0.309,0.5931,1.2938,0.3807,1.1255,0.2375,1.7516,0.5523,0.2522,0.0,399.0146999999993
DEU_S,0.0278,0.0012,0.0381,0.0075,0.0052,0.0365,0.005,0.0051,0.0162,0.0058,0.0375,0.023,0.0215,0.008,0.0097,0.0112,0.0173,0.0107,0.0144,0.0241,0.0124,0.0206,0.0119,0.0037,0.1387,0.0808,0.0167,0.0009,0.006,0.0074,0.0059,0.0299,0.0137,0.0492,0.1248,0.2623,0.0177,0.0803,0.0297,0.1554,0.0182,0.1045,0.0146,0.0157,0.0,0.2407,0.009,0.0506,0.055,0.0062,0.15,0.2163,0.0343,0.085,0.0178,0.5065,0.188,0.1797,0.1277,0.0735,0.101,1.1865,0.418,0.3695,0.1632,0.0882,0.2279,0.1111,0.0324,0.6584,0.1967,0.0486,0.0098,0.0161,0.0279,0.0197,0.0551,0.0312,0.1075,0.2862,0.2118,0.044,0.5397,0.0303,0.1502,0.0712,0.2933,0.0136,0.0395,0.0,162.4895,3.7066,23.7265,51.1772,1.7103,704.4331,138.4175,48.8614,278.6988,143.5754,453.1443,255.943,167.5209,145.2685,219.7924,219.5261,369.3405,330.9232,419.1262,500.8999,53.6481,252.8416,462.0282,591.1926,1140.6693,3169.8246,316.5243,30.3291,68.016,773.2378,14.9062,871.5931,350.7349,287.7568,511.4573,1231.8494,200.2749,5239.2748,864.3691,558.9776,336.8708,3190.2246,996.7384,6269.9201,0.0,0.0175,0.0002,0.0057,0.0043,0.0023,0.0285,0.0208,0.0012,0.0152,0.0114,0.0443,0.0308,0.0248,0.0067,0.0075,0.0093,0.1742,0.0385,0.014,0.0958,0.0021,0.0258,0.0103,0.0014,0.0451,0.0184,0.0104,0.0001,0.0007,0.003,0.0002,0.0094,0.0037,0.0087,0.0007,0.0025,0.0073,0.009,0.0079,0.0095,0.0048,0.052,0.0033,0.0022,0.0,0.1589,0.0003,0.0648,0.0101,0.0159,0.1933,0.0512,0.0245,0.1197,0.0267,0.5177,0.3694,0.2022,0.0333,0.0468,0.0817,0.0944,0.0627,0.1451,0.1541,0.1057,0.1099,0.036,0.0173,0.3926,0.3023,0.0357,0.0041,0.0139,0.0201,0.0101,0.1085,0.0849,0.114,0.1551,0.1922,0.0716,0.4236,0.2141,0.6789,0.0998,0.6793,0.0272,0.0799,0.0,81.72740000000051
DEU_T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX_A01_02,134.056,0.2946,0.2705,0.1967,0.0078,319.8499,0.0896,0.1918,0.322,0.0168,7.4014,0.0234,3.111,0.0045,0.0072,0.0071,0.002,0.0104,0.0152,0.0138,0.0035,0.1793,0.1882,0.0191,18.2868,0.912,0.0945,0.0139,0.0003,0.0002,0.0039,16.6227,0.149,0.0159,0.0,0.023,0.0509,0.5049,0.026,0.3461,0.1773,0.6026,0.2591,0.51,0.0,8.0236,0.1727,0.0758,0.0263,0.0009,12.1361,3.0613,6.5592,0.9121,0.0035,1.5514,1.3967,2.8281,0.0216,0.0158,0.0507,0.0,0.0079,0.0278,0.0014,0.0015,0.7088,0.0033,0.0112,1.6888,0.0257,0.1614,0.0075,0.0926,0.2245,0.0027,0.6141,0.0026,0.0401,0.0002,0.0003,0.0071,0.3272,0.0311,0.0003,0.0991,0.0493,0.0888,0.0125,0.0,4.1436,0.0008,0.0056,0.0044,0.0001,42.0086,0.109,0.3133,0.0193,0.0261,0.0588,0.0038,0.5203,0.0038,0.0029,0.0096,0.004,0.0058,0.0224,0.0203,0.0026,0.0156,0.0015,0.0172,0.0154,0.8264,0.0438,0.0319,0.0012,0.0312,0.0023,0.9312,0.0016,0.0046,0.0071,0.017,0.9497,0.0287,0.6064,0.8646,0.0675,0.6914,0.0353,0.057,0.0,3718.3751,9.098,0.538,3.3847,3.9464,25615.6977,457.836,899.0658,16.5156,0.0791,132.9552,48.6836,334.7692,49.1241,1.4249,1.062,15.0378,0.4969,0.2475,2.5317,0.1924,28.0031,2.4354,3.9281,214.2134,827.405,4.9964,0.1439,0.1228,1.9873,0.327,343.7844,0.5965,0.0437,0.1,3.3764,23.7107,2.6192,1.6517,10.3415,25.6419,10.9985,1.0817,1.5452,0.0,1129.9496,0.04,0.3176,0.7255,0.6837,3026.4759,30.9683,14.1844,5.4597,0.0102,120.8506,2.9249,2.2289,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4157,0.0,0.0,31.283,41.8321,0.5028,0.9735,0.0,0.0,0.0,5.9848,0.0,0.0,0.0084,0.0083,0.0514,10.2231,12.7931,46.0314,4.8467,0.001,4.8491,0.5163,0.0,420.32169999999746
MEX_A03,0.0037,0.0003,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.1162,0.0,0.0,0.0,0.1201,0.0019,0.0009,0.002,0.0,0.0077,0.0003,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0008,0.0,0.0017,0.0,0.0003,0.0,0.0038,0.0,0.0,0.0005,0.071,0.0,0.0003,0.0,0.0,0.0001,0.0075,0.0004,0.0,0.0017,0.0003,0.0005,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.1293,15.4342,0.0155,0.0341,0.1831,424.5122,0.8484,0.0443,0.1471,0.0019,0.1495,0.4719,0.0326,0.0206,0.0368,0.0233,0.0199,0.0145,0.0201,0.1033,0.0039,1.034,0.0065,0.0108,0.5556,12.4154,0.05,0.0043,0.0786,0.0215,0.0177,18.1191,0.0255,0.0283,0.0151,0.0538,0.0687,0.0684,0.0277,0.2067,0.0271,1.186,0.4315,0.0225,0.0,0.3218,1.2411,0.0,0.0,0.0,51.3278,0.0008,0.0,0.0,0.0,0.2426,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0008,4.9395,0.0,0.0259,0.0,0.0,0.0,35.6833,0.0,0.0,0.0,0.0,0.0,0.7086,0.0003,3.2869,0.7116,0.0,1.1181,1.0989,0.0,0.5947999999999993
MEX_B05_06,1.0297,0.0169,13.1301,0.5871,1.6898,1.3601,0.056,0.426,1.0813,106.0038,7.9107,0.0855,0.2593,0.6519,1.2166,0.3781,0.0354,0.0469,0.2604,0.285,0.0791,0.2855,4.3524,0.085,1.0211,5.6398,0.8814,0.0872,0.0589,0.5166,0.5358,0.5259,0.3394,0.0235,0.026,1.737,4.7801,0.7224,0.5602,1.8325,2.3445,2.1061,0.3524,0.8677,0.0,0.1346,0.014,1.96,0.3933,0.1023,0.5246,1.1544,0.0323,0.2418,225.6812,25.9626,0.0158,0.4192,1.485,0.8908,0.5003,0.0007,0.3886,0.638,0.2265,0.119,0.0519,57.2602,0.4355,0.2002,0.1991,2.6912,0.2712,0.0124,0.0069,0.0,0.5545,0.0,0.0,0.0,0.3306,0.0069,0.1856,0.0541,0.223,0.0,0.1187,0.0221,0.0629,0.0,0.1132,0.003,3.3891,0.86,0.0502,5.8629,0.7223,0.3164,3.4305,160.2118,7.3209,0.2705,2.6885,4.5756,29.5177,2.8135,0.4476,3.6426,5.9507,9.5784,0.4935,2.1478,37.2822,0.6237,0.8187,5.1349,0.0571,0.6371,0.0046,0.1476,0.0732,0.7789,0.1554,0.0663,0.1483,0.5492,0.0194,0.8289,0.4999,2.664,0.7122,1.1681,0.1359,0.2794,0.0,0.0025,0.0001,1436.2576,0.1227,179.3722,0.0199,0.0056,0.0002,0.0022,27703.1232,8875.3143,2069.7852,0.0076,0.9632,542.2967,0.0148,0.0027,4.2194,0.0112,0.028,0.0072,107.7694,502.8498,0.0005,0.1057,0.0693,0.006,0.0006,0.0114,0.0026,0.0025,0.0067,0.0036,0.0041,0.0022,0.0069,0.0037,0.01,0.0036,0.014,0.0025,0.0019,0.003,0.003,0.0,0.0,0.0,2089.9828,0.0768,0.012,0.0039,0.0,0.0118,0.0136,19956.466,414.4517,0.0637,0.009,0.0045,3.3894,0.0034,0.0,0.0,0.0013,0.0003,0.0,0.0049,1751.3249,0.0234,0.0,0.2642,2.6133,0.0,0.0,0.0172,0.0,0.2762,0.0162,0.0039,0.0016,0.0,0.0,0.209,0.0118,920.0145,0.0167,0.1708,0.0376,0.0521,0.0,6083.501100000001
MEX_B07_08,0.1016,0.0022,0.0447,0.8729,0.0114,0.005,0.0002,0.0007,0.0382,0.1027,0.1915,0.0004,0.0023,0.9693,190.0184,0.0225,0.0401,0.0113,0.1069,0.0052,0.0009,30.2416,3.186,0.0002,0.4843,0.0464,0.0002,0.001,0.0001,0.0138,0.0001,0.0002,0.0034,0.0003,0.0,0.0005,0.0001,0.0053,0.0004,0.0978,0.0096,0.6944,0.0004,0.0003,0.0,0.0099,0.0002,0.9974,126.4646,0.0005,0.0042,0.0001,0.0003,0.0028,0.3231,25.7897,2.9519,4.8109,19.794,1041.2208,16.9937,0.9671,4.445,2.1096,0.1882,0.0558,0.1384,0.972,1.4868,21.4234,0.572,0.0305,0.0068,0.0084,0.0095,0.0057,0.0,0.0,0.0,0.0,0.0011,0.002,1.4153,0.2261,0.0,0.0,0.0,0.0,0.1037,0.0,0.0094,0.0002,0.0001,0.9357,0.0328,0.3127,0.0001,0.0003,0.2607,0.2774,0.5672,0.0208,0.2459,4.5928,2.4508,0.2445,0.1184,1.1867,1.2144,1.3736,0.0402,0.5484,0.0135,0.0494,3.9796,0.4764,0.0013,0.0093,0.0,0.0128,0.0064,0.0635,0.0118,0.005,0.0,0.0,0.0017,0.0581,0.0368,0.0462,0.0001,0.1172,0.0137,0.0024,0.0,70.0335,19.8636,5.4882,209.7421,4.8154,330.2289,6.0499,0.0204,14.1039,7.0357,659.9891,18.7017,25.3147,2802.9854,8127.4449,11.3348,23.8422,16.5394,20.4699,37.3272,2.0378,5.5159,172.3243,2.3087,1848.8968,4.9934,1.334,0.0117,0.1885,1.9327,0.0465,0.9553,0.0639,0.1186,0.0756,0.1595,0.5136,0.5645,0.7142,2.2479,0.208,1.5762,0.2627,0.0805,0.0,0.1849,0.0,0.0923,4.888,0.0174,0.0704,0.0007,0.0045,0.0617,0.0139,5.9284,0.0042,0.0093,2.2118,37.1374,1.1497,0.0096,0.2516,0.3683,0.1496,0.0568,0.5883,0.1871,0.2053,2.848,0.0488,0.0253,0.0001,0.0008,0.0016,0.0004,0.1645,0.1948,0.191,0.8317,0.0009,0.0035,0.9621,0.9038,0.3138,0.5218,0.092,1.7471,1.6028,0.0,2103.9354000000117
MEX_B09,0.0,0.0,0.0147,0.0018,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462,0.0024,0.0003,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0136,0.0065,0.0028,0.0008,0.0,0.0001,0.0014,0.0524,0.0051,0.0001,0.0004,0.0091,0.0199,0.0023,0.0,0.0002,0.0014,0.0002,0.0001,0.0002,0.0261,0.0007,0.0326,0.0007,0.001,0.0,0.0001,0.0024,0.0,0.0001,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0012,0.0017,0.0001,0.0005,0.0001,0.0002,0.0,3.4169,0.117,1246.7534,61.7373,386.0762,33.1786,4.2983,0.3403,3.9137,0.5001,10.178,3.6981,4.413,5.0318,2.9083,5.9935,5.2696,3.8184,4.0884,27.8163,0.9933,4.4218,0.5965,1.0336,226.2195,94.4448,11.4839,1.1431,21.9667,5.0216,4.8049,12.8693,6.8517,7.916,4.1807,13.3744,6.8177,17.8487,6.9492,26.94,4.6973,3.6398,5.8454,5.7245,0.0,0.0,0.0,0.103,0.0097,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8500999999999947
MEX_C10T12,12.899,0.7422,0.1666,0.0821,0.0505,47.5204,0.0724,0.0435,0.2758,0.0238,0.4799,0.1651,0.1553,0.0606,0.0321,0.0826,0.0464,0.0267,0.1085,0.0526,0.0811,0.2261,0.1119,0.0336,0.5768,3.0574,0.0936,0.0172,0.0698,0.1243,0.0279,40.197,0.3287,0.1301,0.153,0.5878,0.3772,0.8542,0.4706,0.8559,1.0199,3.1193,1.232,0.4998,0.0,12.0702,0.923,0.0497,0.0618,0.0013,18.4472,1.1847,0.037,0.09,0.0962,3.0467,0.4134,0.0894,0.2064,0.0593,0.0693,0.0833,0.0742,0.1018,0.032,0.0065,0.077,0.1611,0.0767,0.2746,0.5743,0.1594,0.115,0.291,0.2628,0.0298,6.4911,0.1005,0.1452,0.0852,0.0802,0.2093,0.847,0.0977,0.4608,0.6807,0.5477,0.0806,0.2576,0.0,1.186,0.0,0.002,0.0044,0.0002,10.4902,0.0183,0.0045,0.0187,0.0049,0.6349,0.1441,0.064,0.0089,0.0126,0.0069,0.0079,0.0051,0.0142,0.0196,0.0015,0.0181,0.0011,0.0019,0.1209,0.0157,0.0021,0.0612,0.0121,0.0012,0.0005,4.0251,0.0082,0.001,0.0013,0.004,0.0116,0.0122,0.0181,0.9004,0.1652,2.4483,0.0232,0.0641,0.0,3973.298,34.3647,12.6735,11.7666,5.1012,12695.5928,284.441,1.1234,95.3451,15.8385,194.9611,130.055,13.5388,16.6237,11.4946,13.3729,8.112,4.1979,4.9842,21.32,1.7186,8.401,3.3869,1.5507,36.9931,239.8967,48.8242,0.2642,6.5942,13.9056,0.8231,2717.3007,7.767,11.1046,2.0205,69.408,19.6098,73.0018,58.6419,529.5529,59.4397,134.7584,34.2737,11.0635,0.0,241.0108,0.0001,0.1584,0.0431,0.059,927.208,6.2973,0.2191,11.1192,1.3282,20.3343,11.8016,1.6888,1.2516,0.1167,0.1934,0.0564,0.0671,0.1776,0.2912,0.0546,0.2776,0.0348,0.0286,1.0703,44.6622,0.1741,2.7514,4.4694,0.0346,0.0125,442.8718,0.3734,0.0391,0.4132,0.0242,0.1831,27.4331,0.2939,169.4806,128.9281,117.1457,43.4373,16.5238,0.0,614.299599999995
MEX_C13T15,1.409,0.3733,0.0893,0.0585,0.0313,0.5498,9.3573,0.1155,1.172,0.0204,0.624,0.0143,2.2583,0.2186,0.0333,0.1455,0.0626,0.0312,0.2851,4.0738,0.0877,5.0316,0.0752,0.0283,11.3702,2.24,0.1682,0.032,0.0063,0.2117,0.0192,1.6868,0.2824,0.0747,0.0388,0.1274,0.0834,0.9116,0.1583,2.8634,1.4545,5.2429,0.5594,1.3847,0.0,0.0745,0.0012,0.1193,0.0904,0.0125,0.0944,19.2775,0.0638,0.2547,0.0166,0.4227,0.1994,0.6164,0.4158,0.157,0.177,0.1947,0.2107,0.4186,1.1987,0.0576,1.0419,0.0716,0.1058,0.8936,0.3346,0.2386,0.0052,0.0286,0.0792,0.0289,0.1551,0.2264,0.0521,0.0246,0.2996,0.2082,0.6896,0.1652,1.7345,0.0554,0.4028,0.0527,0.0893,0.0,0.0223,0.0083,0.0004,0.0011,0.0002,0.0156,1.098,0.0024,0.009,0.0006,0.0111,0.0126,0.2464,0.0038,0.0044,0.0379,0.0352,0.0319,0.1034,0.5066,0.0221,0.3054,0.0019,0.0031,0.1193,0.0482,0.0037,0.0014,0.0004,0.0028,0.0084,0.0676,0.0052,0.0012,0.0065,0.0071,0.0016,0.0155,0.038,0.0422,0.0098,0.1354,0.0222,0.0273,0.0,56.8473,6.3627,12.6221,3.6337,2.627,48.0916,2981.1872,3.3403,333.2483,17.441,39.7319,0.9916,79.4218,13.0316,10.0675,26.035,52.2223,12.4199,16.0128,1624.7313,13.7657,335.1659,1.1933,3.0858,42.5987,147.3929,83.375,9.4543,6.2813,6.3646,2.1268,134.2235,6.8836,4.2815,0.115,2.5069,35.2244,3.3727,21.0973,107.4205,35.0826,99.1059,4.3505,37.7756,0.0,5.5233,0.4109,0.3316,0.0984,0.1657,3.3304,139.6294,6.4218,54.9256,0.1052,0.5038,0.1017,27.5136,4.9022,0.2213,2.3648,0.2088,0.172,14.436,77.9661,12.6897,58.9105,0.0344,2.402,29.1584,108.8032,0.4216,3.3196,0.0017,0.5548,1.1661,26.3958,2.7566,25.7662,0.3468,0.042,2.3401,4.4406,11.2153,73.1123,21.5525,59.608,6.8552,38.6635,0.0,181.3150000000014
