,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
MEX_B05_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.001,0.3477,0.0091,0.003,0.0303,0.0549,0.0017,0.0126,24.2474,2.5447,0.0033,0.1335,0.1936,0.179,0.1073,0.0025,0.0095,0.1295,0.0579,0.0237,0.0032,6.0194,0.0399,0.0135,0.0114,0.0,0.0001,0.0005,0.0004,0.0,0.0384,0.0,0.0,0.0,0.0205,0.0005,0.0099,0.004,0.0054,0.0,0.0029,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,662.7262,0.0522,52.8097,0.0074,0.0014,0.0001,0.0008,5387.4267,2314.389,733.7686,0.003,0.3222,205.489,0.0058,0.0012,1.7573,0.0036,0.0115,0.0027,33.1122,185.1753,0.0002,0.031,0.027,0.0023,0.0005,0.0041,0.001,0.0014,0.0019,0.0009,0.0014,0.0008,0.0028,0.0014,0.0032,0.0014,0.0056,0.0009,0.0008,0.0006,0.001,0.0,0.0001,0.0,2003.5106,0.1528,0.0424,0.019,0.0,0.0262,0.0294,11316.9919,207.548,0.0425,0.0425,0.0312,1.4735,0.0075,0.0,0.0,0.0016,0.0357,0.0,0.0211,1979.4117,0.0996,0.0,1.1045,0.2874,0.0,0.0,0.0558,0.0,1.7318,0.0767,0.0159,0.0139,0.0,0.0,1.0428,0.0673,1586.8197,0.0622,0.5944,0.2093,0.2421,0.0,3993.559000000007
MEX_B07_08,0.039,0.0086,0.165,0.5184,0.0236,0.0183,0.0007,0.0019,0.0882,0.0053,0.2633,0.0007,0.007,1.8442,53.2995,0.0104,0.0128,0.0051,0.0348,0.0058,0.0029,7.3536,1.3466,0.0008,1.6378,0.0191,0.0007,0.0033,0.0001,0.0573,0.0004,0.0067,0.0126,0.0012,0.0,0.0017,0.0005,0.0208,0.0014,0.328,0.0395,0.4815,0.001,0.001,0.0,0.0276,0.0005,1.9802,295.6755,0.0033,0.002,0.0006,0.0002,0.0259,3.5989,64.9613,0.935,11.7167,25.255,3088.0422,79.7606,0.0039,35.1827,45.0253,9.0425,0.2569,0.4143,3.3624,2.0107,60.224,1.3516,0.0782,0.0154,0.0146,0.0224,0.0125,0.0001,0.0,0.0,0.0,0.0048,0.0,5.0153,0.7256,0.0006,0.0001,0.0001,0.0,0.4163,0.0,0.0161,0.0004,0.0004,4.8259,0.0659,1.3993,0.0001,0.0003,0.9422,0.7687,2.8769,0.2147,0.4568,27.4196,9.0644,0.8592,0.5634,0.9749,4.2532,0.9433,0.1401,1.311,0.0115,0.1974,35.3497,2.4718,0.0012,0.0862,0.0,0.0632,0.0317,0.2065,0.0609,0.0246,0.0,0.0,0.0096,0.236,0.2336,0.0434,0.0001,1.3294,0.0471,0.0108,0.0,81.9309,28.8172,5.7282,255.1341,4.754,347.365,4.1577,0.0198,15.0577,4.8888,591.8705,23.1407,29.2224,2831.0278,7150.0615,13.0962,26.4919,19.2258,19.3192,48.1822,2.2215,5.8838,249.6706,2.6186,1677.4801,5.0733,1.517,0.03,0.1923,2.0491,0.0772,0.8109,0.0471,0.1098,0.081,0.1856,0.6398,0.5547,0.7552,2.6143,0.2189,2.0099,0.1434,0.0782,0.0,0.5903,0.0,0.0727,20.035,0.0174,0.109,0.0006,0.0047,0.108,0.0205,7.7401,0.0007,0.0097,3.7036,54.8818,1.8601,0.0036,0.314,0.3834,0.2282,0.0346,0.6962,0.095,0.2808,8.9542,0.0929,0.0583,0.0002,0.0006,0.0024,0.0007,0.2331,0.4186,0.2873,2.3302,0.0014,0.0365,2.5909,1.7162,0.6591,1.1704,0.1402,2.0645,7.3045,0.0,2319.09850000001
MEX_B09,0.0,0.0,0.0613,0.0141,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578,0.0016,0.0002,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0489,0.01,0.0014,0.0006,0.0,0.0,0.0011,0.0445,0.0078,0.0004,0.0004,0.0085,0.0091,0.0029,0.0,0.0001,0.0005,0.0,0.0,0.0001,0.008,0.0006,0.03,0.0002,0.0026,0.0003,0.0003,0.0032,0.0,0.0,0.0,0.0,0.0,0.0001,0.0027,0.0018,0.0012,0.0006,0.0001,0.0001,0.0001,0.0001,0.0,2.5034,0.1072,1132.6291,52.0896,219.8039,22.8983,2.0254,0.2124,2.6716,0.2225,6.0643,2.9314,3.2919,3.2562,2.1214,4.4482,4.0648,3.0772,2.478,22.9301,0.7171,2.7875,0.4246,0.752,120.3348,67.2305,8.0633,1.8501,14.3535,3.6377,5.0393,6.7189,3.1637,4.9888,2.9541,9.7816,4.7753,10.4929,5.0116,19.7054,3.0373,2.9237,1.9964,3.4795,0.0,0.0,0.0,0.2223,0.0325,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0736
MEX_C10T12,23.2508,0.3321,0.1195,0.0778,0.0237,42.6539,0.0828,0.4482,0.2539,0.0232,0.5566,0.2345,0.1903,0.0472,0.0747,0.0776,0.0156,0.0112,0.0592,0.0319,0.0528,0.1555,0.1028,0.0471,0.4345,2.1765,0.0468,0.0111,0.0193,0.1086,0.0213,28.8374,0.2358,0.1512,0.175,0.2734,0.3816,0.5636,0.3862,0.7347,1.1795,2.9328,0.9404,0.4108,0.0,28.0204,4.3647,0.0954,0.0852,0.0037,38.5083,2.2163,0.0586,0.1183,0.1345,4.3832,0.8354,0.2015,0.143,0.0918,0.1181,0.1516,0.1272,0.1163,0.083,0.0192,0.1045,0.4255,0.4346,0.3604,1.9345,0.124,0.0083,0.2835,0.2306,0.0455,16.6272,0.1074,0.1977,0.1179,0.0923,0.1241,1.6008,0.1619,0.4116,1.6264,0.7194,0.1205,0.2463,0.0,0.9956,0.0,0.0049,0.004,0.0001,7.2473,0.0256,0.0108,0.0255,0.01,0.5575,0.2362,0.1096,0.0186,0.0187,0.0127,0.0106,0.0069,0.0207,0.0301,0.0037,0.022,0.0015,0.0051,0.0844,0.0433,0.0019,0.1543,0.0257,0.0008,0.0006,2.7879,0.009,0.0007,0.0012,0.0035,0.0074,0.0159,0.0299,1.262,0.2324,2.6067,0.0329,0.0885,0.0,4081.157,49.0346,17.7269,15.5302,4.9719,12212.8459,181.8871,0.9859,93.0756,9.641,159.8036,140.3031,13.0707,16.0009,11.4949,15.0096,8.5176,4.544,4.228,24.6177,1.8805,7.341,3.4361,1.7019,31.4068,235.3568,53.1818,0.6134,6.1597,14.3779,1.2565,2033.7218,5.3696,9.7575,2.0693,73.5302,19.5251,74.4869,60.0724,551.5823,56.1636,154.1517,19.1016,9.95,0.0,247.0769,0.0,0.1853,0.0561,0.0354,961.8706,4.9726,0.2272,10.8502,1.5788,14.6318,4.9525,2.2972,1.6656,0.0866,0.2753,0.0787,0.0737,0.1719,0.4088,0.0478,0.2956,0.0471,0.042,1.7252,40.123,0.4527,2.5503,7.3641,0.0616,0.0097,360.6481,0.4673,0.0549,0.7863,0.0389,0.3441,28.9601,0.5492,176.0566,121.3699,104.665,26.2433,13.7418,0.0,471.70499999999765
MEX_C13T15,1.1025,0.3827,0.0779,0.3347,0.0142,0.4534,4.8968,0.0919,0.8821,0.0132,0.357,0.011,1.5012,0.1009,0.0295,0.1398,0.0409,0.0228,0.1707,2.0177,0.0591,3.0815,0.0555,0.0427,8.5567,1.6244,0.205,0.0353,0.0096,0.1797,0.0701,0.9969,0.2608,0.0685,0.0983,0.0851,0.1277,0.6997,0.1431,2.5275,1.7127,4.3449,0.4523,1.1736,0.0,0.1005,0.0062,0.5027,0.1019,0.049,0.3666,32.0052,0.0936,0.5979,0.1124,0.4669,0.2983,0.4188,0.4933,0.1743,0.3327,0.5391,0.3927,0.4897,1.506,0.2455,2.5215,0.1996,0.383,0.6301,1.0029,0.3119,0.0181,0.0454,0.1225,0.0806,0.2606,0.2456,0.0813,0.0285,0.3193,0.1182,1.1017,0.2064,3.9427,0.1723,0.5261,0.0821,0.1066,0.0,0.0238,0.0154,0.0006,0.0006,0.0001,0.0202,0.7485,0.003,0.009,0.0005,0.0083,0.0241,0.2354,0.0028,0.0038,0.0276,0.0382,0.0292,0.1055,0.6599,0.0262,0.2329,0.0016,0.0032,0.1365,0.06,0.0075,0.0021,0.0001,0.0053,0.0172,0.0456,0.006,0.0006,0.0094,0.0121,0.002,0.0106,0.057,0.0433,0.0168,0.1889,0.0472,0.0296,0.0,35.2394,5.0443,7.9297,1.8985,1.1298,24.1048,1096.9977,1.4228,190.5279,5.0257,18.453,0.514,48.3662,5.8317,4.7701,14.9242,29.8268,7.4136,7.1871,1082.5634,7.6618,184.201,0.5773,1.6986,17.8017,77.7044,47.6256,9.0348,2.7445,2.9786,1.9045,57.2376,3.0274,1.7048,0.0584,1.3256,19.4662,1.3913,12.6541,53.9795,16.9764,56.997,1.1144,18.3037,0.0,0.7813,0.0139,0.1458,0.0547,0.0493,3.2401,74.2378,3.8632,30.5948,0.0135,0.2797,0.0101,15.4175,4.2556,0.1004,1.9481,0.1119,0.0881,9.4524,43.3194,6.6323,33.6717,0.0175,5.7762,23.262,190.7474,0.2217,0.4084,0.0004,0.1636,0.7562,11.6737,2.2345,0.5039,0.1373,0.0313,2.5272,4.9567,9.8613,77.4886,8.5455,38.4134,0.8596,29.1658,0.0,146.12290000000155
MEX_C16,0.0514,0.0028,0.0182,0.0114,0.0048,0.0636,0.0099,1.5041,0.8073,0.0022,0.0136,0.0047,0.0475,0.0201,0.1215,0.0657,0.0036,0.0041,0.0369,0.0361,0.0084,0.4489,0.0126,0.0009,4.5703,0.0954,0.0077,0.0002,0.0003,0.0065,0.0052,0.0067,0.011,0.0029,0.0033,0.0107,0.0052,0.0115,0.009,0.0201,0.0149,0.0357,0.0072,0.0552,0.0,0.0196,0.001,0.0096,0.0022,0.0008,0.0067,0.0231,0.0531,0.0105,0.0013,0.0158,0.0021,0.0389,0.0073,0.0284,0.0271,0.0126,0.0156,0.0225,0.0191,0.0053,0.0452,0.0015,0.0025,0.1103,0.0113,0.0033,0.0001,0.0001,0.001,0.0014,0.001,0.0011,0.0008,0.004,0.0058,0.0012,0.0225,0.0013,0.0096,0.0054,0.0008,0.0003,0.0014,0.0,0.001,0.0,0.0001,0.0001,0.0,0.0025,0.0011,0.0212,0.0018,0.0002,0.0044,0.0015,0.0055,0.0008,0.0019,0.003,0.002,0.0018,0.0062,0.0103,0.0027,0.0148,0.0008,0.0006,0.0353,0.0035,0.0003,0.0,0.0,0.0004,0.0001,0.0004,0.0004,0.0002,0.0001,0.0003,0.0005,0.0015,0.0025,0.0014,0.0009,0.0141,0.0005,0.0033,0.0,34.133,3.964,3.0913,40.3343,60.249,227.4099,35.4617,288.5646,28.2062,0.5204,54.8244,84.8793,31.4003,48.6244,32.8975,94.354,92.7134,43.4663,21.1603,221.644,4.7555,549.2184,19.6472,40.4257,708.4104,165.4487,0.5551,0.0617,2.1676,0.4064,1.3493,3.6409,0.1143,0.2055,0.0594,2.4078,3.9486,0.6464,18.6187,5.6883,0.857,1.0276,0.0687,0.259,0.0,1.1872,0.0353,0.1135,0.6898,0.3894,0.9839,0.1831,47.539,11.3062,0.0052,0.6853,0.0144,2.9431,0.6367,1.9845,2.6734,0.1682,1.1437,1.388,5.4786,0.4685,13.8905,0.0042,0.0534,94.3555,12.9846,4.7782,0.0009,0.0003,0.5167,0.1482,2.3393,0.678,1.8533,2.6088,0.2738,11.5391,1.3894,1.7747,1.9514,5.5487,2.4314,0.1816,1.0743,0.0,7.140300000000019
MEX_C17_18,0.4918,0.1051,0.3675,0.1133,0.0642,4.9911,0.236,0.4351,11.007,0.0532,0.7928,0.2777,0.7317,0.3233,0.2099,0.5659,0.338,0.2157,0.4056,0.2805,0.1712,1.1236,0.151,0.2475,2.5125,11.3834,0.2156,0.0289,0.0378,0.4819,0.441,0.7008,4.1669,1.0389,1.1473,3.4285,1.4541,4.1058,1.7501,2.7987,4.5294,4.6144,1.4331,3.0767,0.0,0.0709,0.0108,0.0478,0.0208,0.0064,0.2009,0.4983,0.0226,0.8968,0.0169,0.1735,0.161,0.1614,0.1089,0.0464,0.0864,1.3113,0.2693,0.2251,0.1807,0.0578,0.3022,0.0676,0.0437,0.3617,0.9169,0.0393,0.0026,0.0055,0.0139,0.1631,0.0358,0.2446,0.0724,0.7399,0.4312,0.08,2.1577,0.1155,0.5175,0.3291,0.0369,0.0135,0.0343,0.0,0.0068,0.0006,0.0006,0.0037,0.0,0.1443,0.0319,0.0077,0.4233,0.0024,0.0837,0.0667,0.0539,0.0149,0.0091,0.0263,0.0993,0.0535,0.0677,0.0763,0.0073,0.1115,0.0091,0.0062,0.0678,0.2591,0.0047,0.0008,0.0004,0.0047,0.0166,0.0052,0.1324,0.0219,0.0091,0.0414,0.0029,0.1081,0.0678,0.0529,0.0155,0.233,0.01,0.0203,0.0,79.3838,0.5074,5.791,7.0042,112.8199,868.9636,177.1992,26.0817,2760.8357,7.9739,104.1283,119.1436,127.1412,130.0682,21.2035,159.9013,408.4817,133.7402,49.6986,357.1947,9.5631,313.8023,4.0285,15.3178,32.1989,1222.2416,46.6406,3.2104,3.6713,29.1956,13.7482,195.0116,6.3491,12.1518,12.3245,318.3771,226.1106,101.2649,458.0078,486.5143,245.984,144.3549,12.9306,12.5053,0.0,2.2296,0.0003,0.5875,0.5963,0.2366,109.168,3.6395,2.4884,157.0826,0.5038,21.7675,1.5258,18.638,6.6652,6.6939,10.335,2.5126,4.3868,8.5463,14.6174,2.2731,12.355,0.1864,1.4679,22.4766,101.5989,7.5724,0.1353,0.1079,11.9187,4.1736,21.227,49.9224,5.5325,25.8295,26.7705,6.2456,62.0998,29.9764,46.679,55.8516,39.7716,3.4253,14.0658,0.0,105.0129000000011
MEX_C19,0.143,0.0072,0.0823,0.0429,0.022,0.0125,0.0032,0.0127,0.0141,0.1034,0.1104,0.0112,0.0491,0.0485,0.0311,0.0078,0.001,0.0019,0.0038,0.0045,0.0011,0.0167,0.0162,0.0143,0.1013,0.1065,0.2524,0.0117,0.0397,0.0119,0.0206,0.0092,0.005,0.0101,0.0046,0.0224,0.0355,0.0211,0.0613,0.0659,0.0489,0.0545,0.004,0.0291,0.0,0.0484,0.0036,0.0119,0.0303,0.0023,0.0027,0.0179,0.0047,0.0098,0.0401,0.2072,0.0042,0.0476,0.0477,0.1008,0.0088,0.0072,0.0108,0.0075,0.0039,0.0017,0.0071,0.0184,0.0065,0.0808,0.0131,0.0667,0.0328,0.0142,0.0285,0.0023,0.0016,0.0007,0.0006,0.0005,0.0027,0.0007,0.0333,0.004,0.0058,0.0061,0.0005,0.0001,0.0017,0.0,0.0157,0.0001,0.0003,0.0012,0.0001,0.0052,0.0053,0.0039,0.0069,0.0185,0.0895,0.019,0.0374,0.0096,0.0098,0.0048,0.0028,0.0027,0.007,0.0114,0.0015,0.0033,0.0061,0.0046,0.0301,0.0235,0.0154,0.0092,0.0114,0.017,0.0044,0.0018,0.0008,0.0004,0.0005,0.0005,0.0005,0.006,0.0086,0.0096,0.0019,0.0074,0.0015,0.0042,0.0,354.3129,142.1771,244.5863,350.2362,284.6512,358.8611,27.7168,33.4556,56.8612,2832.2487,688.1557,26.2164,43.6856,126.1514,238.0846,87.1833,31.9389,56.8899,22.509,109.4418,8.2757,57.8436,1282.292,45.5499,610.5044,763.138,4455.4239,49.1947,687.4542,97.6056,138.1724,48.361,10.7553,8.848,2.7302,52.4622,72.6599,126.1808,180.8803,406.3612,27.3245,127.9741,4.3466,100.0116,0.0,36.7508,0.2846,21.3908,8.25,6.9769,14.0902,0.4441,2.5858,6.7763,18.6351,27.7785,0.1721,3.6798,27.3128,7.7381,3.2663,0.5913,7.2052,3.2585,1.7302,0.366,3.2452,73.808,5.6707,135.5708,31.9791,154.0382,10.9235,44.585,20.6074,40.4909,10.8988,2.6493,2.1051,5.6281,50.616,27.971,14.0321,32.9383,235.8346,131.7326,24.037,3.2792,8.6286,0.0,475.3866999999967
MEX_C20,25.4792,0.127,3.0008,3.3498,0.4089,1.5924,1.5783,2.4075,5.647,2.5391,37.092,6.1303,26.8521,2.8508,7.2424,1.9056,0.3707,0.7508,0.9867,2.1241,0.1269,1.6755,1.0696,0.2,11.199,2.4277,0.4686,0.0211,0.0158,0.6041,0.203,0.4687,0.8814,0.1796,0.6392,0.8037,0.8116,2.0302,3.9803,2.74,1.8131,5.4678,0.2587,3.1871,0.0,23.1363,0.2192,4.3361,3.8156,0.3305,0.8576,9.4124,2.3428,5.0458,2.5778,62.1267,2.1088,25.3462,6.3434,2.9553,2.2512,3.3362,5.3794,1.6053,1.4096,0.5431,3.2487,0.1167,2.1975,14.8291,2.8776,0.1329,0.0124,0.0585,0.0178,0.0206,0.3274,0.2357,0.0133,0.1211,0.0465,0.0249,5.7477,0.1017,0.4048,1.3813,0.1509,0.0102,0.7046,0.0,4.3443,0.0054,0.0507,0.0989,0.0097,2.2693,2.9596,2.0713,3.71,1.8454,44.428,10.3817,21.2282,3.0835,3.022,2.4075,1.3864,1.084,3.4381,5.3446,0.6418,1.5599,0.1564,0.8837,7.062,1.4577,0.0882,0.0594,0.0139,0.0703,0.0132,0.5398,0.0773,0.0043,0.0215,0.0608,0.0447,0.8949,2.9535,1.1233,0.3669,2.9378,0.3623,1.341,0.0,1278.5131,3.6165,669.1246,230.587,42.8064,1317.037,289.1316,60.3459,436.6657,552.0148,3448.8604,881.5801,2183.8682,342.8581,237.5253,184.7234,280.4265,359.8007,76.7435,1094.835,13.8266,341.3235,412.7502,59.0042,239.1106,262.883,466.1406,4.0348,2.5171,38.7334,6.4792,179.361,42.8315,9.0063,3.6933,12.1604,177.5211,171.6495,247.7656,201.39,69.503,454.9016,34.2087,64.4051,0.0,179.8077,0.0006,34.0681,8.8996,5.0606,36.8815,39.3365,9.5943,83.3085,33.2266,555.5772,22.94,269.0252,27.8782,6.5928,42.9863,11.2829,10.528,18.2257,43.9201,5.0579,33.1647,9.4145,6.4977,96.3665,22.0057,2.4007,0.0417,0.0845,9.8206,0.6067,6.2481,6.0382,4.2126,7.7978,2.9227,63.3108,58.4094,55.8429,155.1798,41.6337,66.6355,2.1964,28.5608,0.0,1735.3115999999952
MEX_C21,0.2494,0.0332,0.0553,0.0431,0.0078,0.2588,0.0164,0.0233,0.0524,0.0217,0.3072,5.2266,0.2215,0.0259,0.0606,0.0267,0.0084,0.0068,0.0196,0.028,0.007,0.1505,0.0288,0.0052,0.3677,0.0412,0.0141,0.0033,0.0002,0.0174,0.0039,0.0085,0.0624,0.0076,0.0092,0.0159,0.0625,0.0991,0.0472,22.4742,0.2396,8.6509,0.0661,0.1913,0.0,0.4735,0.0461,0.0778,0.0398,0.0059,0.0569,0.1042,0.0323,0.0821,0.0326,0.5097,1.7527,0.1995,0.077,0.055,0.0627,0.1192,0.0786,0.0726,0.1717,0.0415,0.3177,0.0336,0.0362,0.4327,0.152,0.0138,0.0023,0.0029,0.007,0.0132,0.0136,0.0108,0.0167,0.0488,0.1216,0.0252,0.5363,0.0218,0.2183,0.1434,3.0529,0.0066,0.0347,0.0,0.0559,0.0,0.0004,0.0008,0.0001,0.0222,0.0227,0.0187,0.0277,0.0135,0.3256,2.1102,0.1566,0.0224,0.0239,0.0211,0.0321,0.0087,0.0293,0.0486,0.0103,0.1075,0.0012,0.0098,0.0572,0.0123,0.0009,0.0004,0.0001,0.0008,0.0001,0.0066,0.0007,0.0003,0.0002,0.0013,0.0014,0.0627,0.0233,0.0122,0.0059,1.9258,0.0057,0.0153,0.0,111.2936,0.1872,6.3563,2.519,1.6078,141.3514,3.875,2.3748,6.203,4.5703,35.0191,1512.3523,19.0352,4.5532,2.2367,4.6331,12.5555,3.5905,5.2571,11.6076,0.1735,78.2645,3.0607,0.5455,4.9645,16.5162,4.9916,0.1297,0.6237,4.7046,0.2983,3.12,0.9359,0.9844,0.2486,13.3987,12.5681,56.553,16.6476,166.9737,9.3623,2308.7711,2.6246,6.469,0.0,3.2655,0.0,0.2625,0.0708,0.0419,2.326,0.3046,0.2929,0.6171,0.2424,4.0878,75.1933,2.0164,0.2091,0.0845,0.3453,0.1514,0.1315,0.3258,0.5215,0.0725,0.8373,0.0693,0.0762,2.9393,2.171,0.0181,0.0002,0.0001,0.1069,0.0141,0.1064,0.0547,0.068,0.1011,0.0349,0.8791,16.6277,0.5461,5.419,0.3904,42.5615,0.5076,0.3725,0.0,132.60030000000185
MEX_C22,9.918,0.6346,4.481,2.6343,0.4678,16.2474,1.4123,3.5146,5.6116,1.3778,4.2345,1.1685,14.9948,2.3736,3.1028,4.8358,1.7367,0.8765,2.7186,18.3441,1.0754,7.2683,1.1205,0.2089,69.02,12.3073,5.1085,0.1324,0.1425,4.0362,1.389,4.3735,0.5998,0.3135,0.489,0.7839,0.6759,1.6121,2.4805,4.1344,1.3619,3.8049,1.2978,2.0821,0.0,5.1134,0.1549,0.6923,0.869,0.3972,4.0065,3.8551,0.445,2.5784,0.5418,7.1877,0.6164,29.2197,2.6169,0.5503,2.5567,10.0358,10.8954,8.3067,10.5032,2.5103,5.503,0.4496,1.4418,14.5393,4.3633,3.1593,0.0238,0.0418,0.7754,0.4456,0.3371,0.0734,0.2411,0.3822,0.4483,0.1365,3.0087,0.2155,0.8544,0.4369,0.1877,0.0362,0.3056,0.0,0.1639,0.0007,0.007,0.0035,0.0009,1.3934,0.2006,0.0737,0.4482,0.0424,0.6232,0.618,3.9003,0.1859,0.0734,0.627,0.6532,1.204,3.9865,10.3738,0.2545,1.5253,0.1766,0.2751,9.2287,2.2107,0.251,0.0024,0.0075,0.1789,0.0269,0.0425,0.0067,0.0499,0.0182,0.0144,0.0435,0.4142,0.3726,0.3029,0.0425,1.6311,0.0394,0.0667,0.0,85.3788,0.2093,6.8048,3.9076,12.0014,761.6582,99.7342,4.9562,148.372,10.0404,139.5353,32.1857,270.4848,44.9704,27.9742,115.0293,576.762,271.0847,108.9364,3425.4477,46.9088,373.9407,8.4416,28.3032,661.23,1150.9046,227.5358,4.7514,44.3366,67.3352,16.3482,126.619,1.6356,2.1332,0.3597,10.0713,14.1591,7.3939,31.61,68.3306,6.6864,149.6186,8.8809,24.9904,0.0,21.8982,0.0039,4.6365,5.565,5.639,214.4032,6.3766,7.4725,39.4349,3.059,97.9832,6.0356,181.515,14.8109,18.0763,47.2461,12.8888,19.5326,70.5917,311.8426,24.9034,82.2988,0.4525,4.8547,494.0962,316.4992,6.3993,0.0853,0.128,7.9852,25.3922,66.0978,20.4569,40.6451,15.0584,4.8535,14.2941,69.2527,38.024,134.3429,37.7148,153.9501,2.2185,19.3922,0.0,482.76089999999834
